"","Target","ChoiceOption","ClipNumber","PID","condType","percent.chosen","Speaker","Recipient","dyad","recent.similarity"
"282","Alicia","Amber",5,57,"Friend",0.6,"Alicia","Amber","AliciaAmber",0.53079426
"283","Alicia","Amber",5,58,"Win",0.4,"Alicia","Amber","AliciaAmber",0.53079426
"284","Alicia","Amber",5,59,"Friend",0.6,"Alicia","Amber","AliciaAmber",0.53079426
"285","Alicia","Amber",5,60,"Friend",0,"Alicia","Amber","AliciaAmber",0.53079426
"286","Alicia","Amber",6,1,"Friend",0.6,"Alicia","Amber","AliciaAmber",0.106054865
"287","Alicia","Amber",6,2,"Win",0.6,"Alicia","Amber","AliciaAmber",0.106054865
"288","Alicia","Amber",6,3,"Rival",0,"Alicia","Amber","AliciaAmber",0.106054865
"289","Alicia","Amber",6,4,"Win",1,"Alicia","Amber","AliciaAmber",0.106054865
"290","Alicia","Amber",6,5,"Friend",0.6,"Alicia","Amber","AliciaAmber",0.106054865
"291","Alicia","Amber",6,6,"Friend",0.6,"Alicia","Amber","AliciaAmber",0.106054865
"292","Alicia","Amber",6,7,"Win",0.8,"Alicia","Amber","AliciaAmber",0.106054865
"293","Alicia","Amber",6,8,"Friend",0.5,"Alicia","Amber","AliciaAmber",0.106054865
"294","Alicia","Amber",6,9,"Rival",0,"Alicia","Amber","AliciaAmber",0.106054865
"295","Alicia","Amber",6,10,"Friend",0.6,"Alicia","Amber","AliciaAmber",0.106054865
"296","Alicia","Amber",6,11,"Win",0.6,"Alicia","Amber","AliciaAmber",0.106054865
"297","Alicia","Amber",6,12,"Win",0.6,"Alicia","Amber","AliciaAmber",0.106054865
"298","Alicia","Amber",6,13,"Win",0.8,"Alicia","Amber","AliciaAmber",0.106054865
"299","Alicia","Amber",6,14,"Rival",0.2,"Alicia","Amber","AliciaAmber",0.106054865
"300","Alicia","Amber",6,15,"Win",0.6,"Alicia","Amber","AliciaAmber",0.106054865
"301","Alicia","Amber",6,16,"Rival",0.2,"Alicia","Amber","AliciaAmber",0.106054865
"302","Alicia","Amber",6,18,"Friend",0.8,"Alicia","Amber","AliciaAmber",0.106054865
"303","Alicia","Amber",6,19,"Win",1,"Alicia","Amber","AliciaAmber",0.106054865
"304","Alicia","Amber",6,20,"Friend",0.8,"Alicia","Amber","AliciaAmber",0.106054865
"305","Alicia","Amber",6,21,"Win",0.6,"Alicia","Amber","AliciaAmber",0.106054865
"306","Alicia","Amber",6,22,"Rival",0.4,"Alicia","Amber","AliciaAmber",0.106054865
"307","Alicia","Amber",6,23,"Friend",0.4,"Alicia","Amber","AliciaAmber",0.106054865
"308","Alicia","Amber",6,24,"Rival",0.2,"Alicia","Amber","AliciaAmber",0.106054865
"309","Alicia","Amber",6,25,"Friend",0.6,"Alicia","Amber","AliciaAmber",0.106054865
"310","Alicia","Amber",6,26,"Win",0.5,"Alicia","Amber","AliciaAmber",0.106054865
"311","Alicia","Amber",6,27,"Friend",0.4,"Alicia","Amber","AliciaAmber",0.106054865
"312","Alicia","Amber",6,28,"Rival",0.75,"Alicia","Amber","AliciaAmber",0.106054865
"313","Alicia","Amber",6,30,"Rival",0.6,"Alicia","Amber","AliciaAmber",0.106054865
"314","Alicia","Amber",6,31,"Friend",0.5,"Alicia","Amber","AliciaAmber",0.106054865
"315","Alicia","Amber",6,32,"Win",0.8,"Alicia","Amber","AliciaAmber",0.106054865
"316","Alicia","Amber",6,33,"Rival",0.2,"Alicia","Amber","AliciaAmber",0.106054865
"317","Alicia","Amber",6,34,"Friend",1,"Alicia","Amber","AliciaAmber",0.106054865
"318","Alicia","Amber",6,35,"Rival",0.4,"Alicia","Amber","AliciaAmber",0.106054865
"319","Alicia","Amber",6,36,"Rival",0.8,"Alicia","Amber","AliciaAmber",0.106054865
"320","Alicia","Amber",6,37,"Rival",0.2,"Alicia","Amber","AliciaAmber",0.106054865
"321","Alicia","Amber",6,39,"Win",0,"Alicia","Amber","AliciaAmber",0.106054865
"322","Alicia","Amber",6,40,"Friend",0.4,"Alicia","Amber","AliciaAmber",0.106054865
"323","Alicia","Amber",6,41,"Friend",0.6,"Alicia","Amber","AliciaAmber",0.106054865
"324","Alicia","Amber",6,42,"Win",0.2,"Alicia","Amber","AliciaAmber",0.106054865
"325","Alicia","Amber",6,43,"Rival",0.2,"Alicia","Amber","AliciaAmber",0.106054865
"326","Alicia","Amber",6,44,"Rival",0.2,"Alicia","Amber","AliciaAmber",0.106054865
"327","Alicia","Amber",6,45,"Rival",0,"Alicia","Amber","AliciaAmber",0.106054865
"328","Alicia","Amber",6,46,"Rival",0.2,"Alicia","Amber","AliciaAmber",0.106054865
"329","Alicia","Amber",6,47,"Win",0.4,"Alicia","Amber","AliciaAmber",0.106054865
"330","Alicia","Amber",6,48,"Rival",0.2,"Alicia","Amber","AliciaAmber",0.106054865
"331","Alicia","Amber",6,49,"Friend",0.8,"Alicia","Amber","AliciaAmber",0.106054865
"332","Alicia","Amber",6,50,"Rival",0.2,"Alicia","Amber","AliciaAmber",0.106054865
"333","Alicia","Amber",6,51,"Rival",0.2,"Alicia","Amber","AliciaAmber",0.106054865
"334","Alicia","Amber",6,52,"Friend",0.6,"Alicia","Amber","AliciaAmber",0.106054865
"335","Alicia","Amber",6,53,"Win",1,"Alicia","Amber","AliciaAmber",0.106054865
"336","Alicia","Amber",6,54,"Win",1,"Alicia","Amber","AliciaAmber",0.106054865
"337","Alicia","Amber",6,55,"Win",1,"Alicia","Amber","AliciaAmber",0.106054865
"338","Alicia","Amber",6,56,"Win",0.2,"Alicia","Amber","AliciaAmber",0.106054865
"339","Alicia","Amber",6,57,"Rival",0.2,"Alicia","Amber","AliciaAmber",0.106054865
"340","Alicia","Amber",6,58,"Win",0.4,"Alicia","Amber","AliciaAmber",0.106054865
"341","Alicia","Amber",6,59,"Win",0.75,"Alicia","Amber","AliciaAmber",0.106054865
"342","Alicia","Amber",6,60,"Rival",0.6,"Alicia","Amber","AliciaAmber",0.106054865
"343","Alicia","Jenna",1,1,"Win",0.4,"Alicia","Jenna","AliciaJenna",0.5039581
"344","Alicia","Jenna",1,2,"Friend",0.8,"Alicia","Jenna","AliciaJenna",0.5039581
"345","Alicia","Jenna",1,3,"Friend",0.2,"Alicia","Jenna","AliciaJenna",0.5039581
"346","Alicia","Jenna",1,4,"Win",0.2,"Alicia","Jenna","AliciaJenna",0.5039581
"347","Alicia","Jenna",1,5,"Win",0.2,"Alicia","Jenna","AliciaJenna",0.5039581
"348","Alicia","Jenna",1,6,"Rival",0.8,"Alicia","Jenna","AliciaJenna",0.5039581
"349","Alicia","Jenna",1,7,"Rival",0.2,"Alicia","Jenna","AliciaJenna",0.5039581
"350","Alicia","Jenna",1,8,"Win",0.8,"Alicia","Jenna","AliciaJenna",0.5039581
"351","Alicia","Jenna",1,9,"Rival",0.4,"Alicia","Jenna","AliciaJenna",0.5039581
"352","Alicia","Jenna",1,10,"Win",0.8,"Alicia","Jenna","AliciaJenna",0.5039581
"353","Alicia","Jenna",1,11,"Rival",0.4,"Alicia","Jenna","AliciaJenna",0.5039581
"354","Alicia","Jenna",1,12,"Rival",0.4,"Alicia","Jenna","AliciaJenna",0.5039581
"355","Alicia","Jenna",1,13,"Win",0.4,"Alicia","Jenna","AliciaJenna",0.5039581
"356","Alicia","Jenna",1,14,"Win",0.6,"Alicia","Jenna","AliciaJenna",0.5039581
"357","Alicia","Jenna",1,15,"Win",0.75,"Alicia","Jenna","AliciaJenna",0.5039581
"358","Alicia","Jenna",1,16,"Win",0.75,"Alicia","Jenna","AliciaJenna",0.5039581
"359","Alicia","Jenna",1,18,"Friend",0.75,"Alicia","Jenna","AliciaJenna",0.5039581
"360","Alicia","Jenna",1,19,"Friend",1,"Alicia","Jenna","AliciaJenna",0.5039581
"361","Alicia","Jenna",1,20,"Win",0.8,"Alicia","Jenna","AliciaJenna",0.5039581
"362","Alicia","Jenna",1,21,"Friend",1,"Alicia","Jenna","AliciaJenna",0.5039581
"363","Alicia","Jenna",1,22,"Win",0.8,"Alicia","Jenna","AliciaJenna",0.5039581
"364","Alicia","Jenna",1,23,"Rival",0.5,"Alicia","Jenna","AliciaJenna",0.5039581
"365","Alicia","Jenna",1,24,"Friend",1,"Alicia","Jenna","AliciaJenna",0.5039581
"366","Alicia","Jenna",1,25,"Rival",0.4,"Alicia","Jenna","AliciaJenna",0.5039581
"367","Alicia","Jenna",1,26,"Win",0.5,"Alicia","Jenna","AliciaJenna",0.5039581
"368","Alicia","Jenna",1,27,"Win",0.2,"Alicia","Jenna","AliciaJenna",0.5039581
"369","Alicia","Jenna",1,28,"Rival",0.333333333333333,"Alicia","Jenna","AliciaJenna",0.5039581
"370","Alicia","Jenna",1,30,"Win",0.4,"Alicia","Jenna","AliciaJenna",0.5039581
"371","Alicia","Jenna",1,31,"Win",0,"Alicia","Jenna","AliciaJenna",0.5039581
"372","Alicia","Jenna",1,32,"Rival",0.6,"Alicia","Jenna","AliciaJenna",0.5039581
"373","Alicia","Jenna",1,33,"Win",0.8,"Alicia","Jenna","AliciaJenna",0.5039581
"374","Alicia","Jenna",1,34,"Win",0.4,"Alicia","Jenna","AliciaJenna",0.5039581
"375","Alicia","Jenna",1,35,"Win",0.6,"Alicia","Jenna","AliciaJenna",0.5039581
"376","Alicia","Jenna",1,36,"Friend",0.6,"Alicia","Jenna","AliciaJenna",0.5039581
"377","Alicia","Jenna",1,37,"Friend",0.6,"Alicia","Jenna","AliciaJenna",0.5039581
"378","Alicia","Jenna",1,39,"Friend",0.75,"Alicia","Jenna","AliciaJenna",0.5039581
"379","Alicia","Jenna",1,40,"Friend",0.8,"Alicia","Jenna","AliciaJenna",0.5039581
"380","Alicia","Jenna",1,41,"Friend",1,"Alicia","Jenna","AliciaJenna",0.5039581
"381","Alicia","Jenna",1,42,"Rival",0.4,"Alicia","Jenna","AliciaJenna",0.5039581
"382","Alicia","Jenna",1,43,"Friend",0.6,"Alicia","Jenna","AliciaJenna",0.5039581
"383","Alicia","Jenna",1,44,"Friend",0.8,"Alicia","Jenna","AliciaJenna",0.5039581
"384","Alicia","Jenna",1,45,"Friend",0.8,"Alicia","Jenna","AliciaJenna",0.5039581
"385","Alicia","Jenna",1,46,"Win",0.8,"Alicia","Jenna","AliciaJenna",0.5039581
"386","Alicia","Jenna",1,47,"Friend",0.25,"Alicia","Jenna","AliciaJenna",0.5039581
"387","Alicia","Jenna",1,48,"Friend",0.8,"Alicia","Jenna","AliciaJenna",0.5039581
"388","Alicia","Jenna",1,49,"Win",0.8,"Alicia","Jenna","AliciaJenna",0.5039581
"389","Alicia","Jenna",1,50,"Friend",0.75,"Alicia","Jenna","AliciaJenna",0.5039581
"390","Alicia","Jenna",1,51,"Friend",1,"Alicia","Jenna","AliciaJenna",0.5039581
"391","Alicia","Jenna",1,52,"Win",0.5,"Alicia","Jenna","AliciaJenna",0.5039581
"392","Alicia","Jenna",1,53,"Rival",0.6,"Alicia","Jenna","AliciaJenna",0.5039581
"393","Alicia","Jenna",1,54,"Win",0.25,"Alicia","Jenna","AliciaJenna",0.5039581
"394","Alicia","Jenna",1,55,"Friend",0.8,"Alicia","Jenna","AliciaJenna",0.5039581
"395","Alicia","Jenna",1,56,"Rival",0,"Alicia","Jenna","AliciaJenna",0.5039581
"396","Alicia","Jenna",1,57,"Friend",0.6,"Alicia","Jenna","AliciaJenna",0.5039581
"397","Alicia","Jenna",1,58,"Friend",0.6,"Alicia","Jenna","AliciaJenna",0.5039581
"398","Alicia","Jenna",1,59,"Rival",0.2,"Alicia","Jenna","AliciaJenna",0.5039581
"399","Alicia","Jenna",1,60,"Win",0.6,"Alicia","Jenna","AliciaJenna",0.5039581
"400","Alicia","Jenna",2,24,"Win",0.6,"Alicia","Jenna","AliciaJenna",0.3798803
"401","Alicia","Jenna",2,14,"Rival",0.8,"Alicia","Jenna","AliciaJenna",0.3798803
"402","Alicia","Jenna",2,37,"Rival",0.4,"Alicia","Jenna","AliciaJenna",0.3798803
"403","Alicia","Jenna",2,13,"Rival",0.6,"Alicia","Jenna","AliciaJenna",0.3798803
"404","Alicia","Jenna",2,39,"Rival",0.6,"Alicia","Jenna","AliciaJenna",0.3798803
"405","Alicia","Jenna",2,41,"Win",0.4,"Alicia","Jenna","AliciaJenna",0.3798803
"406","Alicia","Jenna",2,40,"Rival",0.75,"Alicia","Jenna","AliciaJenna",0.3798803
"407","Alicia","Jenna",2,59,"Win",0.2,"Alicia","Jenna","AliciaJenna",0.3798803
"408","Alicia","Jenna",2,50,"Win",0,"Alicia","Jenna","AliciaJenna",0.3798803
"409","Alicia","Jenna",2,8,"Rival",0.8,"Alicia","Jenna","AliciaJenna",0.3798803
"410","Alicia","Jenna",2,6,"Friend",0.2,"Alicia","Jenna","AliciaJenna",0.3798803
"411","Alicia","Jenna",2,23,"Friend",0,"Alicia","Jenna","AliciaJenna",0.3798803
"412","Alicia","Jenna",2,47,"Rival",0.75,"Alicia","Jenna","AliciaJenna",0.3798803
"413","Alicia","Jenna",2,1,"Rival",0.6,"Alicia","Jenna","AliciaJenna",0.3798803
"414","Alicia","Jenna",2,18,"Win",0.6,"Alicia","Jenna","AliciaJenna",0.3798803
"415","Alicia","Jenna",2,32,"Rival",0.6,"Alicia","Jenna","AliciaJenna",0.3798803
"416","Alicia","Jenna",2,56,"Win",0.6,"Alicia","Jenna","AliciaJenna",0.3798803
"417","Alicia","Jenna",2,43,"Rival",0.6,"Alicia","Jenna","AliciaJenna",0.3798803
"418","Alicia","Jenna",2,52,"Friend",0.4,"Alicia","Jenna","AliciaJenna",0.3798803
"419","Alicia","Jenna",2,57,"Win",0.2,"Alicia","Jenna","AliciaJenna",0.3798803
"420","Alicia","Jenna",2,46,"Friend",0.2,"Alicia","Jenna","AliciaJenna",0.3798803
"421","Alicia","Jenna",2,36,"Rival",1,"Alicia","Jenna","AliciaJenna",0.3798803
"422","Alicia","Jenna",2,7,"Rival",0.8,"Alicia","Jenna","AliciaJenna",0.3798803
"423","Alicia","Jenna",2,44,"Win",0.5,"Alicia","Jenna","AliciaJenna",0.3798803
"424","Alicia","Jenna",2,15,"Rival",0.8,"Alicia","Jenna","AliciaJenna",0.3798803
"425","Alicia","Jenna",2,51,"Win",0.6,"Alicia","Jenna","AliciaJenna",0.3798803
"426","Alicia","Jenna",2,16,"Friend",0,"Alicia","Jenna","AliciaJenna",0.3798803
"427","Alicia","Jenna",2,54,"Rival",0.8,"Alicia","Jenna","AliciaJenna",0.3798803
"428","Alicia","Jenna",2,3,"Friend",0.2,"Alicia","Jenna","AliciaJenna",0.3798803
"429","Alicia","Jenna",2,55,"Friend",0.4,"Alicia","Jenna","AliciaJenna",0.3798803
"430","Alicia","Jenna",2,2,"Rival",0.75,"Alicia","Jenna","AliciaJenna",0.3798803
"431","Alicia","Jenna",2,48,"Win",0.4,"Alicia","Jenna","AliciaJenna",0.3798803
"432","Alicia","Jenna",2,20,"Win",0.75,"Alicia","Jenna","AliciaJenna",0.3798803
"433","Alicia","Jenna",2,53,"Friend",0,"Alicia","Jenna","AliciaJenna",0.3798803
"434","Alicia","Jenna",2,58,"Rival",0.6,"Alicia","Jenna","AliciaJenna",0.3798803
"435","Alicia","Jenna",2,42,"Friend",0.8,"Alicia","Jenna","AliciaJenna",0.3798803
"436","Alicia","Jenna",2,30,"Friend",0,"Alicia","Jenna","AliciaJenna",0.3798803
"437","Alicia","Jenna",2,49,"Rival",0.2,"Alicia","Jenna","AliciaJenna",0.3798803
"438","Alicia","Jenna",2,31,"Rival",0.666666666666667,"Alicia","Jenna","AliciaJenna",0.3798803
"439","Alicia","Jenna",2,35,"Friend",0.8,"Alicia","Jenna","AliciaJenna",0.3798803
"440","Alicia","Jenna",2,10,"Win",0.5,"Alicia","Jenna","AliciaJenna",0.3798803
"441","Alicia","Jenna",2,4,"Rival",0.6,"Alicia","Jenna","AliciaJenna",0.3798803
"442","Alicia","Jenna",2,34,"Rival",0.6,"Alicia","Jenna","AliciaJenna",0.3798803
"443","Alicia","Jenna",2,11,"Win",0.2,"Alicia","Jenna","AliciaJenna",0.3798803
"444","Alicia","Jenna",2,22,"Friend",0.4,"Alicia","Jenna","AliciaJenna",0.3798803
"445","Alicia","Jenna",2,25,"Win",0.4,"Alicia","Jenna","AliciaJenna",0.3798803
"446","Alicia","Jenna",2,12,"Friend",0.4,"Alicia","Jenna","AliciaJenna",0.3798803
"447","Alicia","Jenna",2,60,"Rival",0.4,"Alicia","Jenna","AliciaJenna",0.3798803
"448","Alicia","Jenna",2,9,"Friend",0,"Alicia","Jenna","AliciaJenna",0.3798803
"449","Alicia","Jenna",2,19,"Friend",0.8,"Alicia","Jenna","AliciaJenna",0.3798803
"450","Alicia","Jenna",2,28,"Friend",0.2,"Alicia","Jenna","AliciaJenna",0.3798803
"451","Alicia","Jenna",2,33,"Friend",0.6,"Alicia","Jenna","AliciaJenna",0.3798803
"452","Alicia","Jenna",2,45,"Friend",0.25,"Alicia","Jenna","AliciaJenna",0.3798803
"453","Alicia","Jenna",2,5,"Rival",0.6,"Alicia","Jenna","AliciaJenna",0.3798803
"454","Alicia","Jenna",2,27,"Rival",0.6,"Alicia","Jenna","AliciaJenna",0.3798803
"455","Alicia","Jenna",2,26,"Friend",0,"Alicia","Jenna","AliciaJenna",0.3798803
"456","Alicia","Jenna",2,21,"Friend",0,"Alicia","Jenna","AliciaJenna",0.3798803
"457","Alicia","Jenna",3,1,"Win",0.6,"Alicia","Jenna","AliciaJenna",0.37120393
"458","Alicia","Jenna",3,2,"Win",0.4,"Alicia","Jenna","AliciaJenna",0.37120393
"459","Alicia","Jenna",3,3,"Win",0.8,"Alicia","Jenna","AliciaJenna",0.37120393
"460","Alicia","Jenna",3,4,"Rival",0.6,"Alicia","Jenna","AliciaJenna",0.37120393
"461","Alicia","Jenna",3,5,"Win",0.2,"Alicia","Jenna","AliciaJenna",0.37120393
"462","Alicia","Jenna",3,6,"Win",0.6,"Alicia","Jenna","AliciaJenna",0.37120393
"463","Alicia","Jenna",3,7,"Win",0.6,"Alicia","Jenna","AliciaJenna",0.37120393
"464","Alicia","Jenna",3,8,"Win",0.4,"Alicia","Jenna","AliciaJenna",0.37120393
"465","Alicia","Jenna",3,9,"Friend",0,"Alicia","Jenna","AliciaJenna",0.37120393
"466","Alicia","Jenna",3,10,"Rival",0.4,"Alicia","Jenna","AliciaJenna",0.37120393
"467","Alicia","Jenna",3,11,"Rival",0.8,"Alicia","Jenna","AliciaJenna",0.37120393
"468","Alicia","Jenna",3,12,"Win",0.6,"Alicia","Jenna","AliciaJenna",0.37120393
"469","Alicia","Jenna",3,13,"Friend",0.6,"Alicia","Jenna","AliciaJenna",0.37120393
"470","Alicia","Jenna",3,14,"Friend",0,"Alicia","Jenna","AliciaJenna",0.37120393
"471","Alicia","Jenna",3,15,"Friend",0.2,"Alicia","Jenna","AliciaJenna",0.37120393
"472","Alicia","Jenna",3,16,"Rival",0.8,"Alicia","Jenna","AliciaJenna",0.37120393
"473","Alicia","Jenna",3,18,"Rival",1,"Alicia","Jenna","AliciaJenna",0.37120393
"474","Alicia","Jenna",3,19,"Win",0.4,"Alicia","Jenna","AliciaJenna",0.37120393
"475","Alicia","Jenna",3,20,"Rival",0.6,"Alicia","Jenna","AliciaJenna",0.37120393
"476","Alicia","Jenna",3,21,"Rival",1,"Alicia","Jenna","AliciaJenna",0.37120393
"477","Alicia","Jenna",3,22,"Win",0.5,"Alicia","Jenna","AliciaJenna",0.37120393
"478","Alicia","Jenna",3,23,"Win",0.2,"Alicia","Jenna","AliciaJenna",0.37120393
"479","Alicia","Jenna",3,24,"Win",0.6,"Alicia","Jenna","AliciaJenna",0.37120393
"480","Alicia","Jenna",3,25,"Win",0.6,"Alicia","Jenna","AliciaJenna",0.37120393
"481","Alicia","Jenna",3,26,"Friend",0.2,"Alicia","Jenna","AliciaJenna",0.37120393
"482","Alicia","Jenna",3,27,"Friend",0,"Alicia","Jenna","AliciaJenna",0.37120393
"483","Alicia","Jenna",3,28,"Win",0.8,"Alicia","Jenna","AliciaJenna",0.37120393
"484","Alicia","Jenna",3,30,"Rival",0.75,"Alicia","Jenna","AliciaJenna",0.37120393
"485","Alicia","Jenna",3,31,"Win",0.4,"Alicia","Jenna","AliciaJenna",0.37120393
"486","Alicia","Jenna",3,32,"Win",0.8,"Alicia","Jenna","AliciaJenna",0.37120393
"487","Alicia","Jenna",3,33,"Rival",0.6,"Alicia","Jenna","AliciaJenna",0.37120393
"488","Alicia","Jenna",3,34,"Win",0.6,"Alicia","Jenna","AliciaJenna",0.37120393
"489","Alicia","Jenna",3,35,"Win",0.4,"Alicia","Jenna","AliciaJenna",0.37120393
"490","Alicia","Jenna",3,36,"Win",0.4,"Alicia","Jenna","AliciaJenna",0.37120393
"491","Alicia","Jenna",3,37,"Win",0.4,"Alicia","Jenna","AliciaJenna",0.37120393
"492","Alicia","Jenna",3,39,"Win",0,"Alicia","Jenna","AliciaJenna",0.37120393
"493","Alicia","Jenna",3,40,"Rival",0.6,"Alicia","Jenna","AliciaJenna",0.37120393
"494","Alicia","Jenna",3,41,"Rival",0.666666666666667,"Alicia","Jenna","AliciaJenna",0.37120393
"495","Alicia","Jenna",3,42,"Win",1,"Alicia","Jenna","AliciaJenna",0.37120393
"496","Alicia","Jenna",3,43,"Win",0.75,"Alicia","Jenna","AliciaJenna",0.37120393
"497","Alicia","Jenna",3,44,"Rival",0.75,"Alicia","Jenna","AliciaJenna",0.37120393
"498","Alicia","Jenna",3,45,"Win",1,"Alicia","Jenna","AliciaJenna",0.37120393
"499","Alicia","Jenna",3,46,"Rival",0.8,"Alicia","Jenna","AliciaJenna",0.37120393
"500","Alicia","Jenna",3,47,"Friend",0.2,"Alicia","Jenna","AliciaJenna",0.37120393
"501","Alicia","Jenna",3,48,"Friend",0,"Alicia","Jenna","AliciaJenna",0.37120393
"502","Alicia","Jenna",3,49,"Rival",0.2,"Alicia","Jenna","AliciaJenna",0.37120393
"503","Alicia","Jenna",3,50,"Win",0,"Alicia","Jenna","AliciaJenna",0.37120393
"504","Alicia","Jenna",3,51,"Friend",0.333333333333333,"Alicia","Jenna","AliciaJenna",0.37120393
"505","Alicia","Jenna",3,52,"Win",0.4,"Alicia","Jenna","AliciaJenna",0.37120393
"506","Alicia","Jenna",3,53,"Friend",0,"Alicia","Jenna","AliciaJenna",0.37120393
"507","Alicia","Jenna",3,54,"Friend",1,"Alicia","Jenna","AliciaJenna",0.37120393
"508","Alicia","Jenna",3,55,"Rival",1,"Alicia","Jenna","AliciaJenna",0.37120393
"509","Alicia","Jenna",3,56,"Rival",0.8,"Alicia","Jenna","AliciaJenna",0.37120393
"510","Alicia","Jenna",3,57,"Rival",1,"Alicia","Jenna","AliciaJenna",0.37120393
"511","Alicia","Jenna",3,58,"Friend",0.6,"Alicia","Jenna","AliciaJenna",0.37120393
"512","Alicia","Jenna",3,59,"Rival",0.4,"Alicia","Jenna","AliciaJenna",0.37120393
"513","Alicia","Jenna",3,60,"Friend",0.6,"Alicia","Jenna","AliciaJenna",0.37120393
"514","Alicia","Jenna",4,1,"Rival",0.8,"Alicia","Jenna","AliciaJenna",0.09129964
"515","Alicia","Jenna",4,2,"Rival",0,"Alicia","Jenna","AliciaJenna",0.09129964
"516","Alicia","Jenna",4,3,"Win",0.6,"Alicia","Jenna","AliciaJenna",0.09129964
"517","Alicia","Jenna",4,4,"Friend",0.5,"Alicia","Jenna","AliciaJenna",0.09129964
"518","Alicia","Jenna",4,5,"Rival",0.2,"Alicia","Jenna","AliciaJenna",0.09129964
"519","Alicia","Jenna",4,6,"Win",0.2,"Alicia","Jenna","AliciaJenna",0.09129964
"520","Alicia","Jenna",4,7,"Friend",0.6,"Alicia","Jenna","AliciaJenna",0.09129964
"521","Alicia","Jenna",4,8,"Rival",0.4,"Alicia","Jenna","AliciaJenna",0.09129964
"522","Alicia","Jenna",4,9,"Win",0.2,"Alicia","Jenna","AliciaJenna",0.09129964
"523","Alicia","Jenna",4,10,"Rival",0.4,"Alicia","Jenna","AliciaJenna",0.09129964
"524","Alicia","Jenna",4,11,"Friend",0,"Alicia","Jenna","AliciaJenna",0.09129964
"525","Alicia","Jenna",4,12,"Friend",0.4,"Alicia","Jenna","AliciaJenna",0.09129964
"526","Alicia","Jenna",4,13,"Rival",0.6,"Alicia","Jenna","AliciaJenna",0.09129964
"527","Alicia","Jenna",4,14,"Win",0.4,"Alicia","Jenna","AliciaJenna",0.09129964
"528","Alicia","Jenna",4,15,"Rival",0.4,"Alicia","Jenna","AliciaJenna",0.09129964
"529","Alicia","Jenna",4,16,"Friend",0,"Alicia","Jenna","AliciaJenna",0.09129964
"530","Alicia","Jenna",4,18,"Rival",0.8,"Alicia","Jenna","AliciaJenna",0.09129964
"531","Alicia","Jenna",4,19,"Rival",0.2,"Alicia","Jenna","AliciaJenna",0.09129964
"532","Alicia","Jenna",4,20,"Friend",0.6,"Alicia","Jenna","AliciaJenna",0.09129964
"533","Alicia","Jenna",4,21,"Rival",1,"Alicia","Jenna","AliciaJenna",0.09129964
"534","Alicia","Jenna",4,22,"Rival",0.4,"Alicia","Jenna","AliciaJenna",0.09129964
"535","Alicia","Jenna",4,23,"Rival",0,"Alicia","Jenna","AliciaJenna",0.09129964
"536","Alicia","Jenna",4,24,"Friend",0.2,"Alicia","Jenna","AliciaJenna",0.09129964
"537","Alicia","Jenna",4,25,"Friend",0.4,"Alicia","Jenna","AliciaJenna",0.09129964
"538","Alicia","Jenna",4,26,"Rival",1,"Alicia","Jenna","AliciaJenna",0.09129964
"539","Alicia","Jenna",4,27,"Win",0.4,"Alicia","Jenna","AliciaJenna",0.09129964
"540","Alicia","Jenna",4,28,"Friend",0.6,"Alicia","Jenna","AliciaJenna",0.09129964
"541","Alicia","Jenna",4,30,"Friend",0.25,"Alicia","Jenna","AliciaJenna",0.09129964
"542","Alicia","Jenna",4,31,"Friend",1,"Alicia","Jenna","AliciaJenna",0.09129964
"543","Alicia","Jenna",4,32,"Friend",0.4,"Alicia","Jenna","AliciaJenna",0.09129964
"544","Alicia","Jenna",4,33,"Win",0.6,"Alicia","Jenna","AliciaJenna",0.09129964
"545","Alicia","Jenna",4,34,"Rival",0.6,"Alicia","Jenna","AliciaJenna",0.09129964
"546","Alicia","Jenna",4,35,"Rival",0.8,"Alicia","Jenna","AliciaJenna",0.09129964
"547","Alicia","Jenna",4,36,"Friend",0.6,"Alicia","Jenna","AliciaJenna",0.09129964
"548","Alicia","Jenna",4,37,"Friend",0.4,"Alicia","Jenna","AliciaJenna",0.09129964
"549","Alicia","Jenna",4,39,"Rival",0.2,"Alicia","Jenna","AliciaJenna",0.09129964
"550","Alicia","Jenna",4,40,"Win",0.4,"Alicia","Jenna","AliciaJenna",0.09129964
"551","Alicia","Jenna",4,41,"Rival",0.4,"Alicia","Jenna","AliciaJenna",0.09129964
"552","Alicia","Jenna",4,42,"Friend",0.8,"Alicia","Jenna","AliciaJenna",0.09129964
"553","Alicia","Jenna",4,43,"Friend",0.2,"Alicia","Jenna","AliciaJenna",0.09129964
"554","Alicia","Jenna",4,44,"Win",0.25,"Alicia","Jenna","AliciaJenna",0.09129964
